Player_ID;Player;Actions;Progress
705849;lasherbob;3853100;10990
853267111;Kuniggsbog;3823300;10900
10593569;Badvok the Bold;3305000;9420
854719004;soldier00;3272100;9320
855031788;Blackcong;3142900;8960
854681998;Zodman;3085400;8780
849566070;Aspandiat;2873800;8140
2277993;Crusaderx;2785900;7920
1891201;edman4444;2788800;7900
1436378;Dn4lor;2766200;7850
6730017;Peace.;2718700;7740
4194345;becop;2497600;7110
6141929;Carra;2448300;6970
854719448;ludwig2;2441300;6910
1758550;marco965;2380900;6760
855299275;Thesseuss;2368400;6690
851914808;Selene the Blessed 1233;2340000;6640
855546281;pForm;2305900;6560
4225910;Hadrian the Intrepid 121;2301100;6550
11807816;Dpunk;2241700;6360
45238;Frodoo;2181200;6200
12782869;Qi the coconut;2179600;6190
850518321;alterdestiny;2079400;5900
850665098;Ellwinara;2064600;5870
5367654;King John of Ambler;2069800;5800
4749897;DutchTheIV;2031900;5780
9762415;0p1ate;2031600;5780
850307582;Rex Bellator;2017100;5730
849612867;TINY HEROS;2012600;5720
8622496;Waynes world1;2003200;5710
849603210;TSTT;1984400;5630
853735377;MOMIS;1977700;5620
11245188;Bernini;1959400;5570
850445151;Swan76;1951800;5550
827787;pywackit;1941100;5520
104779;VITORO;1936100;5490
851616738;MagicI;1912900;5430
851598404;-Baba Yaga-;1887100;5340
11899618;Master A;1876500;5310
853659232;friendly;1810800;5100
849380627;FastGunner;1791300;5100
851800597;Meandmyself;1744800;4960
13309306;Ser Arthur Dayne.;1733700;4920
5374197;Pammy Norrie;1717100;4880
9795849;Magnus the Terrible 439;1705600;4850
12992719;ChilliBeanz62;1703100;4810
853520455;Phillip the Fair;1698400;4800
5544177;michealscott123;1678200;4750
850331824;Brocksta;1660400;4720
853797540;Odinn;1723200;4710
12351572;Cliff59;1635600;4630
1724508;cvetkovic;1622000;4600
851298155;willow324;1618200;4560
2465641;=Alpha=Wolf=;1603100;4560
854554840;SirRobert Artur;1604900;4540
9574867;Salikas;1557700;4430
852293256;Rolanddd;1555600;4360
853106102;Brad Field of green;1484100;4150
1148549;mehdialone;1436000;4080
851585890;SharpSabrina;1383200;3930
854648420;Pollar;1368400;3860
854882618;CCCC123;1310700;3720
11482655;El Kabong;1247000;3470
761097;gareth dragonsbane;859500;2350
854714000;sixtyodin;756200;2090
